fname,ftype,parameters,lines,LOC,comments,curlstart,curlend,nothrow,sideeffect,varargs,startline,endline,function,file
"nfa_did_time_out","int",0,16,16,0,4287,4301,0,0,0,4286,4286,"nfa_did_time_out","/home/runner/work/vim/vim/src/regexp_nfa.c"
"scanf_fmt_to_regpat","char_u *",4,43,38,5,390,427,0,0,0,385,385,"scanf_fmt_to_regpat","/home/runner/work/vim/vim/src/quickfix.c"
"sub_equal","int",2,78,75,0,4203,4279,0,1,0,4202,4202,"sub_equal","/home/runner/work/vim/vim/src/regexp_nfa.c"
"get_line_and_copy","char_u *",2,7,6,0,3378,3383,0,0,0,3377,3377,"get_line_and_copy","/home/runner/work/vim/vim/src/search.c"
"update_search_stat","void",7,123,113,6,3253,3367,0,0,0,3245,3245,"update_search_stat","/home/runner/work/vim/vim/src/search.c"
"efmpat_to_regpat","char_u *",5,67,54,11,318,378,0,0,0,312,312,"efmpat_to_regpat","/home/runner/work/vim/vim/src/quickfix.c"
"get_view_file","char_u *",1,58,50,5,1004,1060,0,0,0,1003,1003,"get_view_file","/home/runner/work/vim/vim/src/session.c"
"qfga_clear","void",0,7,7,0,266,271,0,0,0,265,265,"qfga_clear","/home/runner/work/vim/vim/src/quickfix.c"
"qfga_get","garray_T *",0,16,11,2,242,256,0,0,0,241,241,"qfga_get","/home/runner/work/vim/vim/src/quickfix.c"
"makeopens","int",2,388,286,67,613,997,0,0,0,610,610,"makeopens","/home/runner/work/vim/vim/src/session.c"
"copy_ze_off","void",2,19,18,0,4178,4195,0,0,0,4177,4177,"copy_ze_off","/home/runner/work/vim/vim/src/regexp_nfa.c"
"copy_sub_off","void",2,17,15,1,4156,4171,0,0,0,4155,4155,"copy_sub_off","/home/runner/work/vim/vim/src/regexp_nfa.c"
"copy_sub","void",2,19,17,1,4132,4149,0,0,0,4131,4131,"copy_sub","/home/runner/work/vim/vim/src/regexp_nfa.c"
"clear_sub","void",1,11,10,1,4116,4125,0,0,0,4115,4115,"clear_sub","/home/runner/work/vim/vim/src/regexp_nfa.c"
"copy_pim","void",2,11,11,0,4103,4112,0,0,0,4102,4102,"copy_pim","/home/runner/work/vim/vim/src/regexp_nfa.c"
"nfa_postprocess","void",1,51,37,11,3906,3955,0,0,0,3905,3905,"nfa_postprocess","/home/runner/work/vim/vim/src/regexp_nfa.c"
"post2nfa","nfa_state_T *",3,530,439,69,3371,3899,0,0,0,3370,3370,"post2nfa","/home/runner/work/vim/vim/src/regexp_nfa.c"
"store_session_globals","int",1,64,60,3,540,602,0,0,0,539,539,"store_session_globals","/home/runner/work/vim/vim/src/session.c"
"put_view","int",7,235,184,39,311,535,0,0,0,301,301,"put_view","/home/runner/work/vim/vim/src/session.c"
"cmdline_search_stat","void",9,72,64,1,3173,3234,0,0,0,3163,3163,"cmdline_search_stat","/home/runner/work/vim/vim/src/search.c"
"put_view_curpos","int",3,10,9,0,286,294,0,0,0,285,285,"put_view_curpos","/home/runner/work/vim/vim/src/session.c"
"ses_winsizes","int",3,40,34,3,247,282,0,0,0,243,243,"ses_winsizes","/home/runner/work/vim/vim/src/session.c"
"ses_win_rec","int",2,43,30,8,199,240,0,0,0,198,198,"ses_win_rec","/home/runner/work/vim/vim/src/session.c"
"is_zero_width","int",5,65,54,5,2931,2989,0,0,0,2925,2925,"is_zero_width","/home/runner/work/vim/vim/src/search.c"
"ses_skipframe","frame_T *",1,9,8,0,182,189,0,1,0,181,181,"ses_skipframe","/home/runner/work/vim/vim/src/session.c"
"ses_do_frame","int",1,11,10,0,165,174,0,1,0,164,164,"ses_do_frame","/home/runner/work/vim/vim/src/session.c"
"ses_do_win","int",1,16,15,1,143,157,0,1,0,142,142,"ses_do_win","/home/runner/work/vim/vim/src/session.c"
"get_some_time","unsigned int",0,12,10,1,382,392,0,0,0,381,381,"get_some_time","/home/runner/work/vim/vim/src/sha256.c"
"ses_arglist","int",5,42,40,2,101,136,0,0,0,95,95,"ses_arglist","/home/runner/work/vim/vim/src/session.c"
"ses_fname","int",4,24,18,5,66,88,0,0,0,65,65,"ses_fname","/home/runner/work/vim/vim/src/session.c"
"nfa_max_width","int",2,213,185,14,3152,3363,0,0,0,3151,3151,"nfa_max_width","/home/runner/work/vim/vim/src/regexp_nfa.c"
"ses_put_fname","int",3,31,23,3,28,57,0,0,0,27,27,"ses_put_fname","/home/runner/work/vim/vim/src/session.c"
"st_pop","Frag_T",2,10,9,0,3136,3144,0,0,0,3135,3135,"st_pop","/home/runner/work/vim/vim/src/regexp_nfa.c"
"st_push","void",3,9,8,0,3122,3129,0,0,0,3121,3121,"st_push","/home/runner/work/vim/vim/src/regexp_nfa.c"
"st_error","void",3,40,39,0,3077,3115,0,0,0,3076,3076,"st_error","/home/runner/work/vim/vim/src/regexp_nfa.c"
"alloc_state","nfa_state_T *",3,20,15,0,2968,2986,0,0,0,2967,2967,"alloc_state","/home/runner/work/vim/vim/src/regexp_nfa.c"
"re2post","int *",0,7,7,0,2945,2950,0,0,0,2944,2944,"re2post","/home/runner/work/vim/vim/src/regexp_nfa.c"
"nfa_reg","int",1,64,53,11,2507,2568,0,0,0,2505,2505,"nfa_reg","/home/runner/work/vim/vim/src/regexp_nfa.c"
"sha256_process","void",2,130,120,0,62,190,0,0,0,61,61,"sha256_process","/home/runner/work/vim/vim/src/sha256.c"
"nfa_regbranch","int",0,34,24,5,2459,2491,0,0,0,2458,2458,"nfa_regbranch","/home/runner/work/vim/vim/src/regexp_nfa.c"
"nfa_regconcat","int",0,62,58,0,2383,2443,0,0,0,2382,2382,"nfa_regconcat","/home/runner/work/vim/vim/src/regexp_nfa.c"
"nfa_regpiece","int",0,203,138,50,2168,2369,0,0,0,2167,2167,"nfa_regpiece","/home/runner/work/vim/vim/src/regexp_nfa.c"
"sign_unplace_from_dict","int",2,62,53,3,2800,2860,0,0,0,2799,2799,"sign_unplace_from_dict","/home/runner/work/vim/vim/src/sign.c"
"sign_undefine_multiple","void",2,13,12,0,2741,2752,0,0,0,2740,2740,"sign_undefine_multiple","/home/runner/work/vim/vim/src/sign.c"
"sign_place_from_dict","int",5,132,108,8,2550,2676,0,0,0,2545,2545,"sign_place_from_dict","/home/runner/work/vim/vim/src/sign.c"
"find_mps_values","void",4,88,86,0,2025,2107,0,0,0,2020,2020,"find_mps_values","/home/runner/work/vim/vim/src/search.c"
"nfa_regatom","int",0,860,689,126,1296,2154,0,0,0,1295,1295,"nfa_regatom","/home/runner/work/vim/vim/src/regexp_nfa.c"
"find_rawstring_end","int",3,36,34,0,1977,2011,0,0,0,1976,1976,"find_rawstring_end","/home/runner/work/vim/vim/src/search.c"
"check_prevcol","int",4,13,13,0,1962,1969,0,0,0,1957,1957,"check_prevcol","/home/runner/work/vim/vim/src/search.c"
"sign_define_multiple","void",2,15,13,0,2350,2363,0,0,0,2349,2349,"sign_define_multiple","/home/runner/work/vim/vim/src/sign.c"
"sign_define_from_dict","int",2,49,42,0,2295,2342,0,0,0,2294,2294,"sign_define_from_dict","/home/runner/work/vim/vim/src/sign.c"
"get_nth_sign_group_name","char_u *",1,21,19,1,2101,2120,0,0,0,2100,2100,"get_nth_sign_group_name","/home/runner/work/vim/vim/src/sign.c"
"get_nth_sign_name","char_u *",1,13,11,1,2083,2094,0,1,0,2082,2082,"get_nth_sign_name","/home/runner/work/vim/vim/src/sign.c"
"sign_list_defined","void",1,74,62,0,1944,2016,0,0,0,1943,1943,"sign_list_defined","/home/runner/work/vim/vim/src/sign.c"
"sign_get_placed","void",5,19,19,0,1907,1920,0,0,0,1902,1902,"sign_get_placed","/home/runner/work/vim/vim/src/sign.c"
"sign_get_placed_in_buf","void",5,37,31,0,1863,1894,0,0,0,1858,1858,"sign_get_placed_in_buf","/home/runner/work/vim/vim/src/sign.c"
"sign_getlist","void",2,26,21,1,1813,1837,0,0,0,1812,1812,"sign_getlist","/home/runner/work/vim/vim/src/sign.c"
"sign_getinfo","void",2,45,38,0,1762,1805,0,0,0,1761,1761,"sign_getinfo","/home/runner/work/vim/vim/src/sign.c"
"parse_sign_cmd_args","int",8,115,102,3,1569,1675,0,0,0,1561,1561,"parse_sign_cmd_args","/home/runner/work/vim/vim/src/sign.c"
"first_submatch","int",1,16,15,0,1201,1215,0,1,0,1200,1200,"first_submatch","/home/runner/work/vim/vim/src/search.c"
"set_vv_searchforward","void",0,4,4,0,1191,1193,0,0,0,1190,1190,"set_vv_searchforward","/home/runner/work/vim/vim/src/search.c"
"sign_jump_cmd","void",5,23,19,2,1535,1552,0,0,0,1530,1530,"sign_jump_cmd","/home/runner/work/vim/vim/src/sign.c"
"sign_unplace_cmd","void",5,67,46,20,1459,1520,0,0,0,1454,1454,"sign_unplace_cmd","/home/runner/work/vim/vim/src/sign.c"
"sign_place_cmd","void",6,37,25,11,1418,1448,0,0,0,1412,1412,"sign_place_cmd","/home/runner/work/vim/vim/src/sign.c"
"sign_define_cmd","void",2,75,70,1,1333,1406,0,0,0,1332,1332,"sign_define_cmd","/home/runner/work/vim/vim/src/sign.c"
"sign_unplace_at_cursor","void",1,10,9,0,1276,1284,0,0,0,1275,1275,"sign_unplace_at_cursor","/home/runner/work/vim/vim/src/sign.c"
"may_force_numberwidth_recompute","void",2,13,12,0,1161,1172,0,0,0,1160,1160,"may_force_numberwidth_recompute","/home/runner/work/vim/vim/src/sign.c"
"nfa_emit_equi_class","int",1,579,524,1,695,1272,0,0,0,694,694,"nfa_emit_equi_class","/home/runner/work/vim/vim/src/regexp_nfa.c"
"sign_list_by_name","void",1,8,8,0,1151,1157,0,0,0,1150,1150,"sign_list_by_name","/home/runner/work/vim/vim/src/sign.c"
"sign_define_init_text","int",2,56,43,6,979,1033,0,0,0,978,978,"sign_define_init_text","/home/runner/work/vim/vim/src/sign.c"
"sign_define_init_icon","void",2,15,15,0,959,972,0,0,0,958,958,"sign_define_init_icon","/home/runner/work/vim/vim/src/sign.c"
"alloc_new_sign","sign_T *",1,49,36,7,905,952,0,0,0,904,904,"alloc_new_sign","/home/runner/work/vim/vim/src/sign.c"
"restore_incsearch_state","void",0,5,5,0,403,406,0,0,0,402,402,"restore_incsearch_state","/home/runner/work/vim/vim/src/search.c"
"save_incsearch_state","void",0,5,5,0,396,399,0,0,0,395,395,"save_incsearch_state","/home/runner/work/vim/vim/src/search.c"
"sign_find","sign_T *",2,17,14,0,883,898,0,0,0,882,882,"sign_find","/home/runner/work/vim/vim/src/sign.c"
"sign_cmd_idx","int",2,13,11,2,866,876,0,0,0,864,864,"sign_cmd_idx","/home/runner/work/vim/vim/src/sign.c"
"sign_list_placed","void",2,48,39,0,773,819,0,0,0,772,772,"sign_list_placed","/home/runner/work/vim/vim/src/sign.c"
"buf_getsign_at_line","sign_entry_T *",3,18,14,6,646,660,0,1,0,643,643,"buf_getsign_at_line","/home/runner/work/vim/vim/src/sign.c"
"buf_change_sign_type","linenr_T",5,20,19,6,453,467,0,0,0,448,448,"buf_change_sign_type","/home/runner/work/vim/vim/src/sign.c"
"buf_addsign","void",6,31,29,9,417,441,0,0,0,411,411,"buf_addsign","/home/runner/work/vim/vim/src/sign.c"
"sign_sort_by_prio_on_line","void",2,65,45,11,342,405,0,0,0,341,341,"sign_sort_by_prio_on_line","/home/runner/work/vim/vim/src/sign.c"
"sign_get_info","dict_T *",1,16,14,0,319,333,0,0,0,318,318,"sign_get_info","/home/runner/work/vim/vim/src/sign.c"
"sign_typenr2name","char_u *",1,8,8,0,306,312,0,0,0,305,305,"sign_typenr2name","/home/runner/work/vim/vim/src/sign.c"
"find_sign_by_typenr","sign_T *",1,8,8,0,293,299,0,1,0,292,292,"find_sign_by_typenr","/home/runner/work/vim/vim/src/sign.c"
"insert_sign_by_lnum_prio","void",7,17,13,9,277,286,0,0,0,270,270,"insert_sign_by_lnum_prio","/home/runner/work/vim/vim/src/sign.c"
"insert_sign","void",8,60,52,11,213,264,0,0,0,205,205,"insert_sign","/home/runner/work/vim/vim/src/sign.c"
"sign_group_get_next_signid","int",2,37,31,4,163,198,0,0,0,162,162,"sign_group_get_next_signid","/home/runner/work/vim/vim/src/sign.c"
"sign_group_for_window","int",2,7,6,0,151,156,0,1,0,150,150,"sign_group_for_window","/home/runner/work/vim/vim/src/sign.c"
"sign_in_group","int",2,7,7,0,138,143,0,1,0,137,137,"sign_in_group","/home/runner/work/vim/vim/src/sign.c"
"sign_group_unref","void",1,15,13,1,116,129,0,0,0,115,115,"sign_group_unref","/home/runner/work/vim/vim/src/sign.c"
"sign_group_ref","signgroup_T *",1,27,22,2,83,108,0,0,0,82,82,"sign_group_ref","/home/runner/work/vim/vim/src/sign.c"
"dump_prefixes","linenr_T",7,110,92,16,4240,4341,0,0,0,4232,4232,"dump_prefixes","/home/runner/work/vim/vim/src/spell.c"
"dump_word","void",7,82,72,4,4150,4223,0,0,0,4142,4142,"dump_word","/home/runner/work/vim/vim/src/spell.c"
"sound_play_common","void",3,47,42,0,195,240,0,0,0,194,194,"sound_play_common","/home/runner/work/vim/vim/src/sound.c"
"sound_callback","void",4,21,20,0,145,161,0,0,0,141,141,"sound_callback","/home/runner/work/vim/vim/src/sound.c"
"get_sound_callback","soundcb_T *",1,25,22,0,46,69,0,0,0,45,45,"get_sound_callback","/home/runner/work/vim/vim/src/sound.c"
"spell_soundfold_wsal","void",3,306,250,39,3567,3871,0,0,0,3566,3566,"spell_soundfold_wsal","/home/runner/work/vim/vim/src/spell.c"
"spell_soundfold_sal","void",3,271,222,32,3290,3559,0,0,0,3289,3289,"spell_soundfold_sal","/home/runner/work/vim/vim/src/spell.c"
"set_map_str","void",2,69,53,11,6643,6710,0,0,0,6642,6642,"set_map_str","/home/runner/work/vim/vim/src/spellfile.c"
"write_spell_prefcond","int",3,32,27,3,6606,6636,0,0,0,6605,6605,"write_spell_prefcond","/home/runner/work/vim/vim/src/spellfile.c"
"set_spell_finish","int",1,28,24,2,6572,6598,0,0,0,6571,6571,"set_spell_finish","/home/runner/work/vim/vim/src/spellfile.c"
"set_spell_charflags","void",3,33,27,3,6540,6568,0,0,0,6536,6536,"set_spell_charflags","/home/runner/work/vim/vim/src/spellfile.c"
"set_spell_chartab","int",3,65,50,8,6467,6530,0,0,0,6466,6466,"set_spell_chartab","/home/runner/work/vim/vim/src/spellfile.c"
"init_spellfile","void",0,81,65,10,6379,6458,0,0,0,6378,6378,"init_spellfile","/home/runner/work/vim/vim/src/spellfile.c"
"spell_soundfold_sofo","void",3,67,60,7,3221,3286,0,0,0,3220,3220,"spell_soundfold_sofo","/home/runner/work/vim/vim/src/spell.c"
"spell_message","void",2,12,12,0,6163,6173,0,0,0,6162,6162,"spell_message","/home/runner/work/vim/vim/src/spellfile.c"
"spell_iswordp_w","int",2,22,20,0,2791,2811,0,0,0,2790,2790,"spell_iswordp_w","/home/runner/work/vim/vim/src/spell.c"
"spell_mb_isword_class","int",2,7,6,1,2778,2783,0,1,0,2777,2777,"spell_mb_isword_class","/home/runner/work/vim/vim/src/spell.c"
"sug_write","void",2,87,53,25,5809,5894,0,0,0,5808,5808,"sug_write","/home/runner/work/vim/vim/src/spellfile.c"
"find_region","int",2,13,12,0,2433,2444,0,1,0,2432,2432,"find_region","/home/runner/work/vim/vim/src/spell.c"
"offset2bytes","int",2,38,34,5,5766,5802,0,0,0,5765,5765,"offset2bytes","/home/runner/work/vim/vim/src/spellfile.c"
"use_midword","void",2,37,32,3,2389,2424,0,0,0,2388,2388,"use_midword","/home/runner/work/vim/vim/src/spell.c"
"sug_filltable","int",4,60,45,10,5703,5757,0,0,0,5698,5698,"sug_filltable","/home/runner/work/vim/vim/src/spellfile.c"
"clear_midword","void",1,5,5,0,2378,2381,0,0,0,2377,2377,"clear_midword","/home/runner/work/vim/vim/src/spell.c"
"sug_maketable","int",1,22,13,5,5670,5690,0,0,0,5669,5669,"sug_maketable","/home/runner/work/vim/vim/src/spellfile.c"
"sug_filltree","int",2,99,69,16,5562,5659,0,0,0,5561,5561,"sug_filltree","/home/runner/work/vim/vim/src/spellfile.c"
"spell_make_sugfile","void",2,82,47,28,5475,5555,0,0,0,5474,5474,"spell_make_sugfile","/home/runner/work/vim/vim/src/spellfile.c"
"put_node","int",5,123,96,36,5323,5439,0,0,0,5317,5317,"put_node","/home/runner/work/vim/vim/src/spellfile.c"
"count_syllables","int",2,53,47,7,1995,2046,0,0,0,1994,1994,"count_syllables","/home/runner/work/vim/vim/src/spell.c"
"clear_node","void",1,14,12,0,5289,5301,0,0,0,5288,5288,"clear_node","/home/runner/work/vim/vim/src/spellfile.c"
"write_vim_spell","int",2,410,272,153,4872,5280,0,0,0,4871,4871,"write_vim_spell","/home/runner/work/vim/vim/src/spellfile.c"
"spell_load_cb","void",2,18,13,2,1864,1880,0,0,0,1863,1863,"spell_load_cb","/home/runner/work/vim/vim/src/spell.c"
"int_wordlist_spl","void",1,5,5,0,1714,1717,0,0,0,1713,1713,"int_wordlist_spl","/home/runner/work/vim/vim/src/spell.c"
"spell_load_lang","void",1,73,55,11,1622,1693,0,0,0,1621,1621,"spell_load_lang","/home/runner/work/vim/vim/src/spell.c"
"rep_compare","int",2,7,6,0,4859,4864,0,1,0,4858,4858,"rep_compare","/home/runner/work/vim/vim/src/spellfile.c"
"node_equal","int",2,17,15,0,4835,4850,0,1,0,4834,4834,"node_equal","/home/runner/work/vim/vim/src/spellfile.c"
"node_compress","long",4,101,66,31,4734,4828,0,0,0,4728,4728,"node_compress","/home/runner/work/vim/vim/src/spellfile.c"
"wordtree_compress","void",3,35,30,2,4688,4721,0,0,0,4687,4687,"wordtree_compress","/home/runner/work/vim/vim/src/spellfile.c"
"free_wordnode","void",2,6,6,0,4677,4681,0,0,0,4676,4676,"free_wordnode","/home/runner/work/vim/vim/src/spellfile.c"
"deref_wordnode","int",2,18,17,1,4653,4669,0,0,0,4652,4652,"deref_wordnode","/home/runner/work/vim/vim/src/spellfile.c"
"get_wordnode","wordnode_T *",1,19,18,0,4626,4643,0,0,0,4625,4625,"get_wordnode","/home/runner/work/vim/vim/src/spellfile.c"
"no_spell_checking","int",1,7,7,0,1318,1323,0,0,0,1317,1317,"no_spell_checking","/home/runner/work/vim/vim/src/spell.c"
"tree_add_word","int",6,174,124,39,4451,4617,0,0,0,4444,4444,"tree_add_word","/home/runner/work/vim/vim/src/spellfile.c"
"fold_more","int",1,21,17,1,1265,1284,0,0,0,1264,1264,"fold_more","/home/runner/work/vim/vim/src/spell.c"
"find_prefix","void",2,112,77,25,1146,1256,0,0,0,1145,1145,"find_prefix","/home/runner/work/vim/vim/src/spell.c"
"store_word","int",6,43,39,5,4400,4435,0,0,0,4393,4393,"store_word","/home/runner/work/vim/vim/src/spellfile.c"
"valid_spell_word","int",2,11,10,0,4372,4381,0,0,0,4371,4371,"valid_spell_word","/home/runner/work/vim/vim/src/spellfile.c"
"wordtree_alloc","wordnode_T *",1,4,4,0,4362,4364,0,0,0,4361,4361,"wordtree_alloc","/home/runner/work/vim/vim/src/spellfile.c"
"free_blocks","void",1,11,10,0,4345,4354,0,0,0,4344,4344,"free_blocks","/home/runner/work/vim/vim/src/spellfile.c"
"getroom_save","char_u *",2,9,8,0,4330,4337,0,0,0,4329,4329,"getroom_save","/home/runner/work/vim/vim/src/spellfile.c"
"getroom","void *",3,41,34,5,4286,4322,0,0,0,4282,4282,"getroom","/home/runner/work/vim/vim/src/spellfile.c"
"find_word","void",2,500,354,109,462,960,0,0,0,461,461,"find_word","/home/runner/work/vim/vim/src/spell.c"
"spell_read_wordfile","int",2,193,160,20,4081,4272,0,0,0,4080,4080,"spell_read_wordfile","/home/runner/work/vim/vim/src/spellfile.c"
"store_aff_word","int",10,258,195,53,3829,4074,0,0,0,3817,3817,"store_aff_word","/home/runner/work/vim/vim/src/spellfile.c"
"advance_camelcase_word","char_u *",3,50,36,6,401,449,0,0,0,400,400,"advance_camelcase_word","/home/runner/work/vim/vim/src/spell.c"
"get_char_type","int",1,8,8,0,387,393,0,0,0,386,386,"get_char_type","/home/runner/work/vim/vim/src/spell.c"
"get_compflags","void",3,28,25,1,3782,3805,0,0,0,3778,3778,"get_compflags","/home/runner/work/vim/vim/src/spellfile.c"
"get_pfxlist","int",3,35,31,2,3740,3770,0,0,0,3736,3736,"get_pfxlist","/home/runner/work/vim/vim/src/spellfile.c"
"get_affix_flags","int",2,24,23,0,3705,3727,0,0,0,3704,3704,"get_affix_flags","/home/runner/work/vim/vim/src/spellfile.c"
"spell_read_dic","int",3,211,160,30,3488,3697,0,0,0,3487,3487,"spell_read_dic","/home/runner/work/vim/vim/src/spellfile.c"
"spell_edit_score_limit_w","int",4,179,137,42,4357,4530,0,0,0,4352,4352,"spell_edit_score_limit_w","/home/runner/work/vim/vim/src/spellsuggest.c"
"spell_free_aff","void",1,32,28,1,3450,3480,0,0,0,3449,3449,"spell_free_aff","/home/runner/work/vim/vim/src/spellfile.c"
"sal_to_bool","int",1,4,4,0,3441,3443,0,1,0,3440,3440,"sal_to_bool","/home/runner/work/vim/vim/src/spellfile.c"
"spell_edit_score_limit","int",4,169,128,42,4182,4345,0,0,0,4177,4177,"spell_edit_score_limit","/home/runner/work/vim/vim/src/spellsuggest.c"
"add_fromto","void",4,19,17,0,3421,3434,0,0,0,3416,3416,"add_fromto","/home/runner/work/vim/vim/src/spellfile.c"
"str_equal","int",2,6,6,0,3405,3409,0,1,0,3404,3404,"str_equal","/home/runner/work/vim/vim/src/spellfile.c"
"aff_check_string","void",3,5,5,0,3394,3397,0,0,0,3393,3393,"aff_check_string","/home/runner/work/vim/vim/src/spellfile.c"
"spell_edit_score","int",3,108,97,7,4056,4159,0,0,0,4052,4052,"spell_edit_score","/home/runner/work/vim/vim/src/spellsuggest.c"
"aff_check_number","void",3,5,5,0,3384,3387,0,0,0,3383,3383,"aff_check_number","/home/runner/work/vim/vim/src/spellfile.c"
"flag_in_afflist","int",3,38,35,1,3341,3377,0,0,0,3340,3340,"flag_in_afflist","/home/runner/work/vim/vim/src/spellfile.c"
"check_renumber","void",1,8,8,0,3328,3334,0,0,0,3327,3327,"check_renumber","/home/runner/work/vim/vim/src/spellfile.c"
"process_compflags","void",3,76,64,9,3247,3318,0,0,0,3243,3243,"process_compflags","/home/runner/work/vim/vim/src/spellfile.c"
"get_affitem","unsigned int",2,28,27,1,3208,3234,0,0,0,3207,3207,"get_affitem","/home/runner/work/vim/vim/src/spellfile.c"
"affitem2flag","unsigned int",4,27,25,0,3178,3199,0,0,0,3173,3173,"affitem2flag","/home/runner/work/vim/vim/src/spellfile.c"
"soundalike_score","int",2,218,161,43,3826,4040,0,1,0,3823,3823,"soundalike_score","/home/runner/work/vim/vim/src/spellsuggest.c"
"spell_info_item","int",1,9,9,0,3159,3166,0,1,0,3158,3158,"spell_info_item","/home/runner/work/vim/vim/src/spellfile.c"
"aff_process_flags","void",2,29,28,1,3125,3152,0,0,0,3124,3124,"aff_process_flags","/home/runner/work/vim/vim/src/spellfile.c"
"is_aff_rule","int",4,10,10,0,3113,3117,0,1,0,3108,3108,"is_aff_rule","/home/runner/work/vim/vim/src/spellfile.c"
"spell_read_aff","afffile_T *",2,922,771,110,2181,3101,0,0,0,2180,2180,"spell_read_aff","/home/runner/work/vim/vim/src/spellfile.c"
"cleanup_suggestions","int",3,27,21,4,3792,3814,0,0,0,3788,3788,"cleanup_suggestions","/home/runner/work/vim/vim/src/spellsuggest.c"
"sug_compare","int",2,19,16,0,3762,3779,0,0,0,3761,3761,"sug_compare","/home/runner/work/vim/vim/src/spellsuggest.c"
"rescore_one","void",2,25,21,2,3729,3752,0,0,0,3728,3728,"rescore_one","/home/runner/work/vim/vim/src/spellsuggest.c"
"rescore_suggestions","void",1,8,7,0,3716,3722,0,0,0,3715,3715,"rescore_suggestions","/home/runner/work/vim/vim/src/spellsuggest.c"
"add_banned","void",2,16,15,1,3696,3708,0,0,0,3693,3693,"add_banned","/home/runner/work/vim/vim/src/spellsuggest.c"
"check_suggestions","void",2,33,30,3,3657,3686,0,0,0,3654,3654,"check_suggestions","/home/runner/work/vim/vim/src/spellsuggest.c"
"add_suggestion","void",9,125,99,25,3534,3647,0,0,0,3523,3523,"add_suggestion","/home/runner/work/vim/vim/src/spellsuggest.c"
"similar_chars","int",3,35,31,0,3483,3516,0,0,0,3482,3482,"similar_chars","/home/runner/work/vim/vim/src/spellsuggest.c"
"soundfold_find","int",2,69,50,14,3408,3475,0,1,0,3407,3407,"soundfold_find","/home/runner/work/vim/vim/src/spellsuggest.c"
"add_sound_suggest","void",4,196,146,38,3211,3401,0,0,0,3206,3206,"add_sound_suggest","/home/runner/work/vim/vim/src/spellsuggest.c"
"suggest_try_soundalike_finish","void",0,31,25,4,3170,3199,0,0,0,3169,3169,"suggest_try_soundalike_finish","/home/runner/work/vim/vim/src/spellsuggest.c"
