"col0","col1","col2","col3","col4","col5","col6","col7","col8"
"cls",0,1,1,"method ChatXAI.is_lc_serializable",452,452,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/partners/xai/langchain_xai/chat_models.py"
"cls",0,1,1,"method CombiningOutputParser.is_lc_serializable",19,19,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/output_parsers/combining.py"
"cls",0,1,1,"method DynamicRunnable.is_lc_serializable",68,68,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/configurable.py"
"cls",0,1,1,"method DynamicRunnable.get_lc_namespace",74,74,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/configurable.py"
"cls",0,1,1,"method DictPromptTemplate.is_lc_serializable",71,71,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompts/dict.py"
"cls",0,1,1,"method DictPromptTemplate.get_lc_namespace",76,76,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompts/dict.py"
"cls",0,1,1,"method PairwiseStringEvalChain.is_lc_serializable",198,198,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/evaluation/comparison/eval_chain.py"
"cls",0,1,1,"method CriteriaEvalChain.is_lc_serializable",235,235,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/evaluation/criteria/eval_chain.py"
"cls",0,1,1,"method QAEvalChain.is_lc_serializable",88,88,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/evaluation/qa/eval_chain.py"
"cls",0,1,1,"method ContextQAEvalChain.is_lc_serializable",224,224,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/evaluation/qa/eval_chain.py"
"cls",0,1,1,"method ScoreStringEvalChain.is_lc_serializable",191,191,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/evaluation/scoring/eval_chain.py"
"cls",0,1,1,"method LabeledCriteriaEvalChain.is_lc_serializable",513,513,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/evaluation/criteria/eval_chain.py"
"cls",0,1,1,"method CotQAEvalChain.is_lc_serializable",355,355,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/evaluation/qa/eval_chain.py"
"cls",0,1,1,"method FewShotPromptWithTemplates.get_lc_namespace",48,48,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompts/few_shot_with_templates.py"
"cls",0,1,1,"method FewShotPromptTemplate.is_lc_serializable",119,119,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompts/few_shot.py"
"cls",0,1,1,"method FewShotChatMessagePromptTemplate.is_lc_serializable",365,365,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompts/few_shot.py"
"cls",0,1,1,"method RunnableWithFallbacks.is_lc_serializable",142,142,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/fallbacks.py"
"cls",0,1,1,"method RunnableWithFallbacks.get_lc_namespace",148,148,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/fallbacks.py"
"cls",0,1,1,"method OutputFixingParser.is_lc_serializable",30,30,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/output_parsers/fix.py"
"cls",0,1,1,"method QAGenerateChain.is_lc_serializable",30,30,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/evaluation/qa/generate_chain.py"
"cls",0,1,1,"method Generation.is_lc_serializable",41,41,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/outputs/generation.py"
"cls",0,1,1,"method Generation.get_lc_namespace",46,46,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/outputs/generation.py"
"cls",0,1,1,"method ImagePromptTemplate.get_lc_namespace",51,51,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompts/image.py"
"cls",0,1,1,"method CommaSeparatedListOutputParser.is_lc_serializable",143,143,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/output_parsers/list.py"
"cls",0,1,1,"method CommaSeparatedListOutputParser.get_lc_namespace",148,148,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/output_parsers/list.py"
"cls",0,1,1,"method LLMChain.is_lc_serializable",78,78,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/chains/llm.py"
"cls",0,1,1,"method AnthropicLLM.is_lc_serializable",176,176,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/partners/anthropic/langchain_anthropic/llms.py"
"cls",0,1,1,"method BaseMessagePromptTemplate.is_lc_serializable",20,20,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompts/message.py"
"cls",0,1,1,"method BaseMessagePromptTemplate.get_lc_namespace",25,25,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompts/message.py"
"cls",0,1,1,"method RunnablePassthrough.is_lc_serializable",182,182,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/passthrough.py"
"cls",0,1,1,"method RunnablePassthrough.get_lc_namespace",187,187,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/passthrough.py"
"cls",0,1,1,"method RunnablePassthrough.assign",207,212,"Function assign","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/passthrough.py"
"cls",0,1,1,"method RunnableAssign.is_lc_serializable",405,405,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/passthrough.py"
"cls",0,1,1,"method RunnableAssign.get_lc_namespace",411,411,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/passthrough.py"
"cls",0,1,1,"method RunnablePick.is_lc_serializable",720,720,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/passthrough.py"
"cls",0,1,1,"method RunnablePick.get_lc_namespace",726,726,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/passthrough.py"
"cls",0,1,1,"method PromptTemplate.get_lc_namespace",68,68,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompts/prompt.py"
"cls",0,1,1,"method PromptValue.is_lc_serializable",32,32,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompt_values.py"
"cls",0,1,1,"method PromptValue.get_lc_namespace",37,37,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompt_values.py"
"cls",0,1,1,"method StringPromptValue.get_lc_namespace",62,62,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompt_values.py"
"cls",0,1,1,"method ChatPromptValue.get_lc_namespace",97,97,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompt_values.py"
"cls",0,1,1,"method RegexParser.is_lc_serializable",14,14,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/output_parsers/regex.py"
"cls",0,1,1,"method RouterRunnable.is_lc_serializable",92,92,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/router.py"
"cls",0,1,1,"method RouterRunnable.get_lc_namespace",98,98,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/router.py"
"cls",0,1,1,"method AgentScratchPadChatPromptTemplate.is_lc_serializable",13,13,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/agents/schema.py"
"cls",0,1,1,"method Serializable.is_lc_serializable",119,119,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/load/serializable.py"
"cls",0,1,1,"method StrOutputParser.is_lc_serializable",12,12,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/langchain_core/output_parsers/string.py"
"cls",0,1,1,"method StrOutputParser.get_lc_namespace",21,21,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/output_parsers/string.py"
"cls",0,1,1,"method StringPromptTemplate.get_lc_namespace",281,281,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/core/langchain_core/prompts/string.py"
"cls",0,1,1,"method ClassWithBetaMethods.beta_classmethod",84,84,"Function beta_classmethod","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/_api/test_beta_decorator.py"
"cls",0,1,1,"method CustomChat.is_lc_serializable",273,273,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/language_models/chat_models/test_cache.py"
"cls",0,1,1,"method ClassWithDeprecatedMethods.deprecated_classmethod",104,104,"Function deprecated_classmethod","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/_api/test_deprecation.py"
"cls",0,1,1,"method Person.is_lc_serializable",20,20,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/load/test_dump.py"
"cls",0,1,1,"method SpecialPerson.get_lc_namespace",38,38,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/load/test_dump.py"
"cls",0,1,1,"method TestClass.is_lc_serializable",106,106,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/load/test_dump.py"
"cls",0,1,1,"method TestClass.get_lc_namespace",110,110,"Function get_lc_namespace","/home/runner/work/langchain/langchain/libs/langchain/tests/unit_tests/load/test_dump.py"
"cls",0,1,1,"method SerializableModel.is_lc_serializable",227,227,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/language_models/chat_models/test_rate_limiting.py"
"cls",0,1,1,"method test_simple_serialization_is_serializable.Foo.is_lc_serializable",50,50,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/load/test_serializable.py"
"cls",0,1,1,"method test_simple_serialization_secret.Foo.is_lc_serializable",73,73,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/load/test_serializable.py"
"cls",0,1,1,"method Foo.is_lc_serializable",134,134,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/load/test_serializable.py"
"cls",0,1,1,"method Foo2.is_lc_serializable",157,157,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/load/test_serializable.py"
"cls",0,1,1,"method Foo3.is_lc_serializable",194,194,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/load/test_serializable.py"
"cls",0,1,1,"method FakeSplitIntoListParser.is_lc_serializable",3797,3797,"Function is_lc_serializable","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/runnables/test_runnable.py"
"cls",0,1,2,"method ConstitutionalChain.get_principles",204,207,"Function get_principles","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/chains/constitutional_ai/base.py"
"cls",0,1,2,"method StructuredChatAgent._get_default_output_parser",79,83,"Function _get_default_output_parser","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/agents/structured_chat/base.py"
"cls",0,1,2,"method ConversationalAgent._get_default_output_parser",44,48,"Function _get_default_output_parser","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/agents/conversational/base.py"
"cls",0,1,2,"method CriteriaEvalChain._resolve_prompt",272,275,"Function _resolve_prompt","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/evaluation/criteria/eval_chain.py"
"cls",0,1,2,"method LabeledCriteriaEvalChain._resolve_prompt",522,525,"Function _resolve_prompt","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/evaluation/criteria/eval_chain.py"
"cls",0,1,2,"method mock_now.MockDateTime.now",96,96,"Function now","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"cls",0,1,3,"method OpenAIMultiFunctionsAgent.create_prompt",267,271,"Function create_prompt","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/agents/openai_functions_multi_agent/base.py"
"cls",0,1,3,"method OpenAIFunctionsAgent.create_prompt",214,218,"Function create_prompt","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/agents/openai_functions_agent/base.py"
"cls",0,2,2,"method Agent._validate_tools",872,872,"Function _validate_tools","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/agents/agent.py"
"cls",0,2,2,"method AgentExecutor.validate_runnable_agent",1112,1112,"Function validate_runnable_agent","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/agents/agent.py"
"cls",0,2,2,"method LLMCheckerChain._raise_deprecation",110,110,"Function _raise_deprecation","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/chains/llm_checker/base.py"
"cls",0,2,2,"method _EmbeddingDistanceChainMixin._validate_tiktoken_installed",105,105,"Function _validate_tiktoken_installed","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/evaluation/embedding_distance/base.py"
"cls",0,2,2,"method ReActDocstoreAgent.create_prompt",53,53,"Function create_prompt","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/agents/react/base.py"
"cls",0,2,2,"method ReActTextWorldAgent.create_prompt",148,148,"Function create_prompt","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/agents/react/base.py"
"cls",0,2,2,"method StructuredChatAgent._validate_tools",74,74,"Function _validate_tools","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/agents/structured_chat/base.py"
